id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,zipcode
936000060,2014,310000,5,1.75,2190,27260,1,4,1947,98166
9808650060,2015,1.3E+06,3,2,2350,15021,1,4,1976,98004
3754700160,2014,397000,4,2,1440,7680,1,3,1971,98034
305500140,2015,365000,3,2.5,2200,4052,2,3,2005,98058
5468750060,2014,328500,4,3,2290,8250,2,3,1990,98042
2944010240,2014,988000,4,3,4040,19700,2,3,1987,98052
3454000060,2014,1E+06,4,2.5,2610,3277,1.5,5,1922,98103
646910160,2014,237000,3,2.5,1490,2138,2,3,2005,98055
8564950390,2014,525000,4,2.5,2450,5280,2,3,2003,98011
2268400350,2014,749000,4,2.5,1710,9627,1,3,1976,98006
7504101040,2014,722500,5,2.5,4870,11800,2,3,1983,98074
11500890,2015,843000,3,2.5,3130,8750,2,3,1991,98052
9528102772,2014,438000,2,2,1270,1372,3,3,2000,98115
284000223,2014,578000,3,1.75,2120,10875,1,3,1977,98146
3353401710,2014,227950,3,1.5,1670,8230,1,5,1954,98001
8159610030,2014,196000,3,2.25,2070,11576,2,3,1974,98001
3179100435,2014,641000,2,1,1420,5332,1,3,1953,98105
822079033,2015,350000,3,1.5,1250,219978,1,4,1980,98038
8857600960,2014,205000,3,1,940,7980,1,4,1960,98032
1774000200,2014,400000,3,1.75,1920,9102,1,3,1968,98072
2024069128,2014,1.03E+06,3,2.5,3545,9816,1,3,2005,98027
1049010390,2015,505000,3,2,1260,5460,1,3,1972,98034
7905370390,2014,475000,5,2.5,2340,7200,1,3,1975,98034
4140090240,2014,520000,3,2.25,2590,9263,1,5,1977,98028
4055700030,2015,1.45E+06,3,4.5,3970,24920,2,3,1977,98034
3775300030,2014,333500,3,1.75,1220,9732,1,3,1965,98011
2525300030,2015,232000,3,1,1400,10403,1,4,1976,98038
1324059104,2015,691100,3,2.75,2360,16117,1,4,1983,98006
2287000030,2014,811000,3,1.75,1870,9897,1,4,1960,98040
7702010030,2014,551000,3,2.5,2830,5802,2,3,2001,98028
1529200340,2015,496500,3,2.5,2260,3640,2,3,1994,98072
2122039094,2014,705000,3,3,1970,20978,2,4,1980,98070
1742800030,2014,578000,4,2.5,3140,9225,1,5,1966,98055
1796360350,2015,255000,3,1.75,1240,8659,1,5,1986,98042
6154500070,2014,1.05E+06,4,3.5,3450,7832,2,3,2007,98006
1843100340,2015,348000,3,2.25,2570,8491,2,4,1989,98042
8944290160,2014,230000,3,2,1510,3413,2,3,1985,98031
4166600473,2014,359500,4,2.25,2390,11250,2,3,1988,98023
7282300125,2014,330000,3,1,980,7000,1,3,1953,98133
8658300340,2014,80000,1,0.75,430,5050,1,2,1912,98014
2419600075,2014,465000,3,1.75,1480,6360,1,3,1954,98133
2621760350,2014,325000,4,2.5,1850,7324,2,3,1997,98042
1723049270,2015,340500,3,2,2270,28025,1,4,1947,98168
4123840310,2015,342500,3,2.5,1810,5192,2,3,1993,98038
2172000075,2014,290900,2,2,1610,17600,2,3,1930,98178
8651611170,2015,868700,3,4.25,3840,6161,2,3,2000,98074
8820902200,2014,1.199E+06,4,2.75,4110,8400,2,3,1928,98125
8651610890,2014,1.15E+06,4,3.25,4190,10259,2,3,2000,98074
1853080570,2014,859900,4,2.75,3390,6298,2,3,2011,98074
3629920030,2014,520000,4,2.25,1890,3006,2,3,2003,98029
1604602050,2014,460000,3,2.5,1610,2527,2,3,2005,98118
6844700810,2014,438924,3,1.5,1050,4590,1,3,1949,98115
66000070,2015,315000,2,1,630,6550,1,3,1918,98126
6665800030,2014,590000,4,2.75,2910,10650,1,3,1975,98033
2205700350,2014,378500,4,1.75,1700,8640,1,3,1955,98006
5466000030,2014,328500,3,2.5,1950,8130,2,4,1990,98042
6189200125,2015,849950,3,3,2990,9773,2,4,1973,98005
9169600135,2014,525000,3,1.5,1350,6000,1,3,1950,98136
2625069070,2015,1.385E+06,4,3.25,4860,181319,2.5,3,1993,98074
8732131090,2015,295000,4,2.5,2160,7725,1,4,1978,98023
9286000240,2014,1.067E+06,6,3.5,4860,11793,2,3,1998,98006
1895000260,2014,207950,2,2,890,5000,1,3,1917,98118
8691370400,2014,699900,4,2.75,2810,7302,2,3,2002,98075
5423010350,2015,1.28E+06,5,2.5,3400,9500,2,4,1977,98027
8562501040,2014,452000,4,1.5,1580,7350,1,4,1963,98052
2475200140,2015,370000,3,2,1680,5036,1,4,1987,98055
7942100310,2015,232000,3,1.75,1300,11230,1,5,1968,98042
3760000030,2014,669950,5,2.5,2820,14062,2,4,1960,98034
1727500340,2014,397500,3,2,1510,6710,1,3,1972,98034
9828702519,2014,490000,2,2.5,1230,1391,2,3,2004,98112
4432600075,2015,725000,4,2,2110,4140,2,3,1925,98116
7806300030,2014,299000,3,2.75,3080,19635,1,4,1958,98032
9274202270,2014,625000,2,1.5,1490,5750,1.5,4,1900,98116
7852030960,2014,437500,3,2.5,2120,4500,2,3,2000,98065
7852170140,2015,650000,4,2.5,3180,5438,2,3,2003,98065
7518503335,2014,475000,2,1,1490,3825,1,3,1929,98117
5467900070,2014,342000,3,2,1930,11947,1,4,1966,98042
1245002952,2014,1.19735E+06,4,2.5,2770,7800,2,3,1999,98033
8906200070,2015,280000,3,1.5,1670,11610,1,4,1963,98055
5379805885,2014,240000,2,1.75,1330,7200,1,3,1993,98188
2769600560,2014,529000,3,1,1210,3328,1.5,4,1924,98107
9238901420,2015,442000,3,1,1190,5100,1,4,1941,98136
5113400431,2014,615000,2,1,1540,6872,1,4,1946,98119
3885805665,2014,1.485E+06,4,3.75,4030,10800,2,3,2006,98033
8121200810,2015,585000,4,1.75,2430,7559,1,4,1981,98052
5126310400,2015,480000,4,2.5,2600,7787,2,3,2005,98059
7322910030,2014,1.095E+06,5,3.5,4410,57063,2,4,1990,98053
2827100070,2014,290000,4,1,1330,8184,1.5,3,1949,98133
9276201895,2014,615000,3,1.75,1900,5000,1,5,1951,98116
4402700070,2015,300000,2,1,1100,7680,1,4,1950,98133
1922059046,2014,308000,3,1,1980,39150,1.5,3,1932,98030
925059288,2015,750000,3,2.5,2400,7745,2,3,2001,98033
4386700135,2014,2.25E+06,4,2.25,4760,8036,2.5,5,1916,98112
1923069078,2014,890000,4,3.25,3180,194278,2,3,2005,98059
1432400335,2015,288000,3,1,1190,7560,1,5,1958,98058
1180003090,2014,190000,2,1,630,6000,1,3,1943,98178
726049331,2015,515000,5,3,2530,5105,1,3,2005,98133
3340401555,2014,235000,4,1.5,1690,11054,1,4,1930,98055
7453000070,2014,275000,2,1,940,5000,1,3,1951,98126
4348800030,2014,727500,2,2,1240,9119,1,4,1952,98004
7202331420,2014,650000,4,2.5,3040,6587,2,3,2003,98053
3225079035,2014,1.6E+06,6,5,6050,230652,2,3,2001,98024
6381500700,2014,365000,4,1,1590,7085,1.5,3,1944,98125
339500160,2014,662000,3,1.75,2500,36947,1,3,1984,98052
1545807610,2015,270500,3,2.5,1780,7848,1,3,1978,98038
1843200240,2015,200000,2,1.5,1360,1898,2,3,1978,98092
4403600270,2015,970000,4,3.25,4740,76230,2,3,1987,98075
2008200060,2014,160000,3,1.5,1010,9600,1,4,1962,98198
1521069070,2015,204000,3,1,1040,7405,1,4,1971,98010
2459500310,2015,358000,3,2.25,1610,6655,2,4,1985,98058
6204420070,2015,452000,4,1.75,1570,8268,1,3,1979,98011
5694500105,2014,595000,2,2,1510,4000,1,4,1900,98103
5466410030,2015,249000,3,2,1360,6082,1,3,1994,98042
9485740340,2015,346900,4,2.5,1970,5106,2,3,1999,98055
622049114,2015,2.125E+06,3,2.5,5403,24069,2,4,1976,98166
2270000070,2014,280000,4,2.5,1560,4350,2,3,2003,98056
1310900260,2014,318888,4,1.75,2320,12000,1,4,1973,98032
224069094,2014,530000,3,2.25,2120,40518,1,3,1967,98075
7800800160,2014,375000,3,2.25,2120,18500,2,4,1983,98031
2944000240,2015,910000,4,2.5,3350,29242,2,3,1988,98052
4139400710,2014,782000,4,2.5,2380,9614,2,4,1991,98006
7899800860,2015,259950,2,2,1070,649,2,3,2008,98106
2473420140,2014,315000,4,2.75,2300,18360,1,4,1979,98058
5000500055,2014,215000,2,1,1320,8865,1,4,1943,98168
4099500935,2014,705000,3,1.75,2180,10221,1,4,1946,98040
1373800295,2014,1.45E+06,3,3,4380,6320,2,5,1952,98199
4025300135,2015,451000,3,1.75,1790,9813,2,3,1949,98155
3294700310,2014,261000,2,1,750,8125,1,4,1943,98055
8718500075,2014,396000,3,1.5,1300,8280,1,5,1956,98028
4309710240,2014,725000,4,2.5,2990,29170,2,3,1999,98059
5486800070,2014,1.95E+06,7,3.5,4640,15235,2,3,1965,98040
236400320,2014,238000,4,1,1400,7242,1.5,3,1959,98188
4376700570,2015,750000,6,1.75,2750,9563,2,4,1973,98052
8648100200,2014,331500,4,2.5,2050,10271,2,3,1998,98042
3624079046,2014,460000,4,3,2230,108900,1,3,1978,98065
1921069084,2014,404950,4,2.25,2340,217014,1,4,1982,98092
6431500140,2014,880000,3,2.5,2870,5163,2,3,2014,98103
2725069050,2014,863000,4,2.5,4120,22370,2,3,1997,98074
5307100060,2014,638700,3,1.75,2080,9162,1,3,1960,98005
7203102050,2014,435000,3,2.5,1840,5680,2,3,2008,98053
561000075,2014,260000,3,1,1180,5350,1.5,4,1959,98178
2436701180,2014,671500,5,2.75,2160,4000,1.5,5,1927,98105
809002765,2014,610000,3,1,1180,3400,1.5,3,1907,98109
4045500710,2014,405000,2,0.75,1160,15029,1,4,1937,98014
5104510270,2014,338900,4,2.5,1830,5612,2,3,2003,98038
98020350,2015,720000,4,4,3200,7708,2,3,2004,98075
1714900060,2015,442000,5,3,2560,5445,1.5,4,1927,98108
1189000030,2014,650000,5,2.75,2550,5040,1.5,5,1902,98122
2473360060,2015,263500,3,1.75,1330,9917,1,3,1981,98058
222069082,2014,300000,2,1,1220,75794,1,4,1963,98038
8669160310,2014,266000,3,2.5,1805,3402,2,3,2009,98002
1526069135,2014,930000,4,4,6050,84942,2.5,3,2009,98077
1088650310,2015,530000,4,2.5,2320,5493,2,3,2004,98028
8945200860,2014,180000,3,1,1384,8960,1,4,1965,98023
7853240200,2014,619000,3,2.5,2720,6439,2,3,2005,98065
7511800070,2014,264000,3,1.5,1820,10608,1,4,1962,98003
2998800125,2014,730000,2,2.25,2130,4920,1.5,4,1941,98116
3876300310,2014,439000,4,2.25,2060,10070,2,3,1975,98034
5419800510,2014,268500,4,1.75,1420,7500,1,4,1981,98031
192460060,2014,330000,3,1.75,1510,15744,1,3,1985,98045
7942601895,2014,640000,3,2.5,2160,4000,1.5,3,1903,98122
7504010570,2014,900000,3,2.5,3180,12600,2,4,1978,98074
1442740140,2014,370000,3,2.25,2110,13300,2,4,1985,98038
6909200575,2015,685000,3,2,2060,2900,1.5,5,1931,98144
2525069041,2014,505000,3,1.5,1830,217800,1,3,1981,98053
3620069036,2014,265000,3,1.75,1820,32666,1,4,1966,98022
2781280390,2015,290000,3,2.5,1610,2937,2,3,2006,98055
9542830350,2014,296000,4,2.5,1780,3600,2,3,2006,98038
1123049053,2015,360000,4,2.5,1840,9611,2,3,1996,98178
8018600765,2014,240500,3,1.75,1460,10584,1,3,1997,98168
3278600240,2014,372500,2,2.5,1400,2958,2,3,2007,98126
7846200070,2014,595000,3,2.5,3370,14402,2,3,2004,98045
662310400,2014,515000,4,3,3590,8249,2,3,1997,98023
8651100140,2014,1.22E+06,4,2.25,3200,15367,2,4,1962,98040
8682250350,2014,507000,2,1.75,1670,6460,1,3,2004,98053
3211230260,2015,399950,4,2,2420,31465,1,3,1984,98092
4233400340,2014,185000,3,1.75,1430,10816,2,3,1994,98010
7199350340,2014,460000,3,1.75,1440,7070,1,3,1980,98052
3904901710,2015,435500,3,2.25,1450,4789,2,3,1985,98029
240000058,2015,469000,4,2.75,3550,13938,1,5,1966,98188
6865200444,2014,531000,2,3,1270,1175,2,3,2000,98103
9498200046,2015,443500,2,1,940,6804,1,3,1949,98177
1796380960,2014,223000,3,2,1670,6824,1,3,1990,98042
5631500868,2015,590000,4,3.5,3100,15842,2,3,1996,98028
3126049411,2014,340000,2,2.5,1100,1760,3,3,1997,98103
2321300390,2014,650000,3,2,1870,3388,1,4,1925,98199
3905040800,2014,533600,3,2.5,1930,5080,2,4,1990,98029
4379400260,2014,695000,3,2.75,2540,4694,2,3,2005,98074
5115000160,2014,242000,3,1.75,1280,7524,1.5,4,1988,98031
2826049234,2015,425000,3,2.25,1820,8814,1,3,1967,98125
6600700030,2015,525000,3,2.25,1490,9414,2,3,1981,98052
3904930240,2014,485000,3,2.5,1880,5502,2,3,1988,98029
9407110700,2015,175000,3,1,1250,9775,1,3,1971,98045
1682500160,2014,210000,3,2,1440,7210,1,3,1983,98092
8078570390,2015,260000,3,2.5,1920,7415,2,3,1989,98031
3010300240,2014,577000,3,2.5,2060,5750,1,3,1976,98116
9500900135,2014,200000,3,1.5,1210,10588,1,4,1958,98002
461001615,2015,605000,2,1.75,1760,5000,1,4,1927,98117
6411600069,2014,325000,3,1,990,6750,1,4,1947,98133
7812800565,2014,289500,3,1,960,6400,1,4,1944,98178
7548300731,2014,559950,3,2.5,1660,1458,3,3,2014,98144
8925100390,2015,1.0425E+06,3,1.75,1900,9375,1,4,1941,98115
7010700292,2014,543500,3,2.25,1270,2790,1,3,1970,98199
9485951170,2014,480000,4,2.25,3250,34293,2,4,1983,98042
5437820310,2014,218000,3,1,960,9633,1,5,1982,98022
582000135,2014,565000,2,1.75,1330,6000,1,4,1914,98199
3204800370,2014,426700,3,1.75,2080,7700,1,5,1968,98056
8832900550,2014,650000,3,2.5,2690,11575,1,3,1957,98028
9550204515,2014,542000,2,1,890,3060,1,3,1910,98105
7199330390,2014,415000,3,1.75,1070,8000,1,3,1977,98052
6131600060,2014,214000,3,1,1200,8316,1,4,1953,98002
5379805460,2015,245000,3,1.5,1360,8910,2,5,1949,98188
7212652180,2014,314500,3,2,2050,13303,1,3,1993,98003
6379500640,2015,1.12E+06,3,1.5,3000,5750,2,5,1924,98116
4315700060,2015,378000,2,2,1300,3850,1,3,1963,98136
3329500060,2014,305000,4,2.5,2250,9091,1,3,1982,98001
4140090320,2015,595000,5,2.75,3740,6750,1,4,1978,98028
9385200045,2015,729500,3,2.5,1660,1091,3,3,2015,98116
7852180340,2014,430000,3,2.5,2360,6699,2,3,2003,98065
1545804340,2015,240000,3,1.75,1760,6500,1,3,1987,98038
2490200320,2015,545000,3,1.75,1680,6200,1.5,3,1916,98136
2218000335,2014,530000,3,1.75,1320,2500,1,3,1918,98105
922049078,2014,157000,1,1,870,26326,1,3,1939,98198
2586800270,2015,425000,4,1,1260,7645,1.5,3,1925,98146
4338800370,2014,220000,3,1,1000,6020,1,3,1944,98166
7214700350,2014,521000,4,1.75,2020,36400,1,4,1976,98077
3226200105,2014,325000,3,1,1920,6862,1,3,1952,98118
2324039036,2015,597500,3,2,2150,5400,1.5,4,1911,98126
7849202231,2014,337000,3,2.5,1470,3976,2,3,1999,98065
5196410260,2015,1E+06,3,2.5,3180,10492,2,3,1991,98052
3760500116,2014,3.07E+06,3,2.5,3930,55867,1,4,1957,98034
2985800030,2014,495000,3,1,990,6000,1,3,1943,98105
259900160,2015,748000,4,3.5,2770,3330,2,3,2001,98052
708000030,2014,888000,3,1.5,1250,8710,1,4,1953,98004
192460310,2015,269900,3,1.75,1140,22267,1,3,1986,98045
9412200260,2014,496500,4,2.5,2250,14440,1,3,1967,98027
1062100116,2015,475000,3,2.5,1640,5097,2,3,1969,98155
6798100662,2014,312000,3,1.5,1255,1374,3,3,2004,98125
1775920350,2014,323000,3,1,1290,12231,1,3,1976,98072
2525500260,2014,331000,3,1.75,1300,9079,1,3,1986,98059
6145600041,2014,306000,3,1.5,1220,1086,3,3,2007,98133
3300701615,2014,655000,4,2.5,2630,4000,3,3,2002,98117
5151600340,2014,290000,3,1.5,1950,15954,1,4,1959,98003
7613700521,2014,1.25E+06,4,3.25,3160,5000,2,5,1965,98105
2710600045,2014,460000,3,1.75,1550,4708,1,4,1949,98115
5101405124,2014,435000,4,2.5,1700,6380,1,4,1940,98115
6067910030,2015,664000,4,2.75,2510,11880,1,5,1978,98006
1959701890,2014,865000,4,1.75,1800,4180,2,4,1921,98102
1402200340,2014,385000,3,1.75,1800,18000,1,3,1968,98058
3558900070,2014,497000,3,2.25,1870,9315,1,3,1975,98034
7846700310,2014,280000,2,1,1010,3000,1,4,1925,98045
3348401740,2015,188000,2,1.5,1120,17487,1,3,1924,98178
3013300288,2014,478500,3,1,2090,4755,1,3,1969,98136
7852070060,2014,1.145E+06,4,3.5,4370,18361,2,3,2001,98065
5029450160,2014,222000,3,2,1440,7187,1,4,1981,98023
3526069070,2014,799000,4,3,2580,209523,2,3,1984,98053
5104540240,2014,609900,4,2.5,3190,7399,2,3,2006,98038
3438500486,2014,413000,4,3.5,2380,5809,2,4,1995,98106
5102400105,2014,400000,4,1,1420,4875,1.5,3,1930,98115
2346200030,2015,802541,5,2.75,2990,6768,2,3,2014,98006
1321710030,2014,320000,3,2.5,2680,7757,2,3,1990,98023
7853290030,2015,507000,4,2.5,2730,7649,2,3,2006,98065
1566100400,2014,387500,3,1,1220,8329,1,3,1946,98115
1775800800,2015,396000,3,1,1500,12616,1,3,1967,98072
9133600075,2014,373000,3,1.75,1830,11788,1,3,1958,98055
5450900060,2014,1.4849E+06,5,2.5,4570,19252,2,5,1965,98040
1402600700,2014,359900,4,2.25,2470,7698,2,3,1983,98058
8024200350,2015,410000,2,1,800,4342,1,3,1927,98115
3121500340,2014,690000,4,2.5,2900,23488,2,3,1992,98053
7697870860,2014,245000,3,2,1410,5760,1,3,1985,98030
7527200030,2014,700000,5,2.5,2830,25958,1,5,1979,98075
2013200390,2014,268000,4,1.75,1680,9966,1,3,1977,98198
766500030,2014,225000,3,1.75,1760,26055,1,3,1979,98042
6664000030,2014,980000,4,2.25,2240,11034,2,3,1976,98004
9349900105,2015,795000,2,1,1380,5000,1.5,3,1905,98106
1895000045,2015,195000,2,1,820,5100,1,3,1953,98118
6205500030,2014,480000,4,2,2180,10575,1,2,1950,98005
7011200260,2014,485000,4,2,1400,3600,1,3,1900,98119
41000454,2014,130000,2,1,880,9000,1,3,1928,98188
7203600550,2014,325000,2,1,1060,5703,1,4,1946,98198
9477200560,2015,440000,3,1.75,1530,7245,1,4,1984,98034
4022907770,2014,550000,4,1.75,2480,14782,1,3,1958,98155
5231000060,2014,310000,3,1.75,1490,7150,1,5,1967,98059
6055000310,2014,530000,3,2.5,3660,39478,2,4,1989,98022
3216900060,2014,390000,4,2.5,2340,8548,2,3,1993,98031
7967200060,2014,243000,3,1.75,1450,12125,1,4,1981,98001
8077210350,2014,639000,4,2.5,2210,9875,2,3,1990,98074
7203000640,2014,215000,4,1,1130,7400,1,4,1969,98003
2988000070,2015,405000,5,1.75,1550,10500,1,3,1961,98011
3832200070,2014,250000,4,1.75,1710,7140,1,5,1968,98032
3670500710,2014,405500,3,1.5,1010,8108,1,5,1954,98155
8820903380,2014,452000,6,2.25,2660,13579,2,3,1937,98125
8820903380,2015,730000,6,2.25,2660,13579,2,3,1937,98125
4233400400,2015,267000,3,2,1300,9644,1,3,1994,98010
3793500550,2014,289950,3,2.5,1670,6186,2,3,2002,98038
6431000270,2014,565000,2,1,960,4080,1,5,1911,98103
2225059214,2014,1.578E+06,4,3.25,4670,51836,2,4,1988,98005
7694800270,2015,636000,3,2.5,2140,2770,2,3,2007,98052
2171400197,2014,350000,5,3,2520,5500,1,3,2004,98178
2473400340,2014,320000,3,1.5,1650,9380,1,5,1978,98058
3530490070,2014,210000,2,1.75,1440,5680,1,4,1978,98198
1932300075,2014,245000,2,1,1050,5900,1,3,1950,98126
2525000510,2014,328000,3,1.75,1470,7650,1,3,1983,98059
1853000510,2014,985000,4,2.25,4230,37769,2,3,1989,98077
1742800060,2014,501000,3,1.75,1970,7972,1,5,1976,98055
2723089104,2014,315000,3,2.25,1540,17424,2,3,1992,98045
2619950350,2014,403000,3,2.75,2090,8354,2,3,2012,98019
4021100045,2014,550000,3,2,2380,17950,2,4,1934,98155
731500200,2015,347500,4,2.5,2156,3562,2,3,2012,98030
2591820310,2014,365000,4,2.25,2070,8893,2,4,1986,98058
3626039299,2015,588000,3,1,1910,8167,1,4,1951,98117
9346980140,2014,605000,3,1.75,1920,7400,1,4,1977,98006
6613000140,2014,1.3E+06,3,3.25,3400,5979,2,4,1937,98105
8159610060,2014,233000,3,2,1400,9177,1,3,1974,98001
7830800339,2014,360000,4,2.5,2210,17715,2,3,1997,98030
1588600045,2014,459000,2,1.75,1170,4887,1,3,1929,98117
826069046,2014,740000,3,2,2100,72745,1,4,1995,98077
1771000890,2014,305000,3,1,1160,9750,1,3,1967,98077
3300701170,2014,395000,3,1,1500,4000,1,3,1925,98117
7340500270,2015,560000,4,2.5,2940,6000,2,3,2000,98011
9277200111,2014,650000,4,1.75,2010,5070,1,4,1963,98116
293720140,2014,449950,3,2.5,2170,4912,2,3,2003,98028
579003610,2015,517500,3,1.5,1430,5200,1,4,1940,98117
1138020200,2014,435000,4,1.5,1510,6460,1,3,1970,98034
3432500200,2015,329999,3,1,1150,6908,1,3,1952,98155
1563102435,2014,950000,3,1.75,2150,4200,1,5,1960,98116
3959400710,2014,447000,3,1,1370,6001,1,5,1944,98108
8682300890,2014,699800,2,2.5,2380,6600,1,3,2010,98053
4385700765,2014,850000,3,1.75,1370,3850,1,5,1911,98112
5149300200,2014,316500,3,1.75,1600,14250,1,3,1979,98023
9323600060,2014,942500,5,3.5,3750,9612,1,4,1981,98006
9273200140,2015,1.31E+06,2,2.25,3950,3938,2,3,1991,98116
9542300320,2015,856600,4,2.25,2400,13430,1,4,1964,98005
770000045,2014,405600,5,1.5,2830,4000,2.5,4,1918,98118
6979900390,2014,565000,4,2.5,2440,22594,2,3,1996,98053
6379500159,2014,400000,3,2.25,1190,1149,2,3,2008,98116
826079094,2015,330000,3,2,1400,218252,1,3,1997,98019
8856940060,2015,374950,4,2.75,2730,4683,2,3,2005,98038
2972300060,2014,405300,3,2.75,2390,7939,1,5,1983,98056
3575200070,2014,560000,3,2.25,2060,31400,2,3,1984,98074
8146100270,2015,824000,4,2.25,2490,9864,1,4,1961,98004
8648200030,2014,260000,3,1.75,1100,10968,1,5,1984,98042
208500160,2015,760000,4,2.5,2430,6099,1,5,1965,98115
1196003428,2014,405000,3,2.5,3170,12750,2,3,1995,98023
5104450990,2014,429900,4,2.5,2640,8625,2,3,1987,98058
3343901234,2014,341500,3,1.5,1130,7223,1,4,1961,98056
226039214,2014,465250,5,2,1940,7642,1.5,3,1957,98177
1623300160,2014,450000,2,2,1100,3000,1.5,3,1912,98117
2205500575,2015,390000,3,1,1200,10800,1,4,1955,98006
4040800810,2014,420000,3,2.25,2000,8030,1,4,1963,98008
2612000390,2014,269950,3,2.5,1890,4838,2,3,2002,98168
3814400125,2014,493000,4,2,1910,2874,1,3,1910,98122
7300400060,2014,370000,4,2.5,2710,5880,2,3,1998,98092
1954700695,2014,2.25E+06,5,4.25,4860,9453,1.5,5,1905,98112
7230200340,2015,305000,3,1,1250,23680,1,5,1967,98059
3191000240,2014,400000,3,1.75,1590,8219,1.5,5,1938,98034
1139000069,2014,320000,3,1.5,1240,1221,2,3,2009,98133
5693500270,2015,715000,4,1,2000,4800,2,4,1911,98103
686500030,2014,650000,6,2.75,3610,10003,1.5,4,1966,98008
8731901940,2015,218000,5,1.75,1930,8040,1,4,1966,98023
2688100071,2015,500000,2,1,1280,5400,1,3,1964,98117
2423069155,2014,460000,4,2,2090,40419,1,4,1984,98027
2329500260,2014,232500,3,1.5,1940,9887,1,4,1969,98003
2608300030,2014,408200,3,2.5,1800,5761,2,4,1990,98106
1494300060,2014,522000,3,1.75,1730,8400,1,4,1980,98052
7504101230,2014,675000,4,2.5,2810,11120,2,3,1982,98074
8081020370,2014,1.355E+06,4,3.5,3550,11000,1,3,1999,98006
1446800511,2014,249950,4,1,1330,7980,1.5,3,1952,98168
1623049062,2015,210000,2,1,750,34133,1,3,1950,98168
6145601000,2014,429950,4,1,1760,7216,1,3,1947,98133
205000520,2014,737500,4,2.5,3200,36276,2,3,1993,98053
3885805935,2014,710000,4,2,1740,9000,1,5,1958,98033
7852020640,2014,470000,3,2.5,2100,4700,2,3,1999,98065
6838800140,2015,1.1E+06,4,3.5,4270,40097,1,4,1993,98077
4083305445,2014,650000,3,2,1340,2720,1.5,3,1913,98103
7855801610,2014,1.216E+06,4,2.5,3190,8684,1,5,1967,98006
7940700260,2015,422120,3,2.5,1630,4534,2,3,1987,98034
8854100350,2015,625000,5,2.5,2990,15085,2,3,2007,98011
4365200860,2014,385200,4,1,1550,7740,1.5,3,1954,98126
3904980030,2015,500000,3,2.25,1690,4964,2,3,1989,98029
7843500070,2014,308000,4,2.25,1960,12243,2,3,1989,98042
6067900060,2014,565000,3,2.75,2390,9966,1,5,1977,98006
7202340960,2014,581000,3,2.5,2600,4438,2,3,2004,98053
1786640070,2014,361000,3,2,1950,8698,1,3,1999,98042
259600260,2015,345000,3,1,1250,7210,1,4,1964,98008
7234600903,2014,419000,2,2.25,1180,1253,2,3,2008,98122
4307350200,2015,347000,3,2.5,1680,4308,2,3,2004,98056
3276930400,2014,625000,4,2.25,2220,36085,2,3,1989,98075
